id,catatan,createdAt,items,tokoNama,tokoId,kodeToko,total
"agilLCFGbPhlJJrfTthj","","2025-10-06T06:15:18.067Z","[]","REZEKI LANCAR","SXfUg2IX86MSmv6tQUfp","K1540","0"
"apSazkN54GhVOXauDkqC","","2025-10-07T08:15:14.317Z","[]","TOSERBA JIWA MART","gHbbLlkgBIfTYKv7O0G6","K2008","0"
"aq7LhKfFJJzvNdOaeh1a","","2025-10-11T08:34:34.117Z","[]","SUMBER MULYA","ZE2ppkrg8ZR49fnJZeOY","K1535","0"
"b0xH6p39tTa8NbPpV4IC","","2025-10-13T08:09:09.994Z","[]","TIGA SAUDARA 2","ahRcxXhTEcb9lxNWNaut","K1149","0"
"b0z3cMRHnycwlGFVKJmI","","2025-11-04T03:11:05.433Z","[]","AL-FALAH","6XnHlhaup6RQesAHfOFv","K0375","0"
"bJfqyU0AfIhQfdMXcdx3","","2025-10-16T07:20:18.290Z","[]","YANI 2","QHP3VKx7Xl66YirpJdsY","K1018","0"
"bMEhweoyuVLDRMAZLCKV","","2025-10-08T09:26:27.247Z","[]","KUSRIYAH","ICWLSSwzVvanVCAZdUih","K0742","0"
"bTYBeV36HRBn7X8hn0iz","","2025-10-01T04:24:28.188Z","[]","TOKO SHERLY","VktFHlWljj8CqZVnsjtM","K1500","0"
"bVNOpUkKjL1mTQl7GMAU","","2025-10-22T05:36:55.077Z","[]","TOKO VIANA","878SE6zfogSZSvQEzaQC","K1911","0"
"bbZKxzckoHcrSZfvlXIs","","2025-11-12T03:03:58.484Z","[]","TOKO SAUDARA","tdeA3VNFi7t8G3VWRUm6","K1916","0"
"bdBPEq4Nk810cbr6Xzb2","","2025-09-30T15:54:59.104Z","[]","ANNISA MEDINI","7dHRay9lYvtsQBmfQUzz","K0416","0"
"belnfMepRmdglfQseSrj","","2025-10-06T03:32:40.446Z","[]","TOKO ANUGERAH","IQtU1AxfLTPqglkim04O","K1969","0"
"besjghZxYvMIPNXE3DUh","","2025-10-18T04:02:14.654Z","[]","MBAK IS","Sd6g46vJ9IKhkDW5DXlf","K0485","0"
"bgzoLMtzBhSODm6q2bWG","","2025-10-14T04:22:59.444Z","[]","NOR AMIN MAHMUD","CfKdWWsPbcqw3KjtwI29","K1987","0"
"biQr75Zf65z1SS21LdQJ","","2025-11-12T08:57:54.685Z","[]","ABDUL MUJIB","t2gz4up7sN675kePt6Oc","K1315","0"
"btMbAY02zkyg4iIyrXPf","","2025-10-16T04:38:51.659Z","[]","LINAWATI SMU MUH 2","hWaUvcWJzlPMr3hZZqH7","K1197","0"
"cEFzRqxVulEgg7Qb7VkI","","2025-10-03T03:03:45.254Z","[]","NIKMAT SEMBAKO","ZPG57TQu3HgMHFcjJS94","K1543","0"
"cG0upNkncO4nUs5Ez7Y0","","2025-10-18T03:21:57.693Z","[]","AMIN","AkprBUTUqD1gZOpeqLQy","K0503","0"
"cLv1kUrKq2d1dHPugWA9","","2025-10-31T06:04:04.340Z","[]","MUSYAFAK","jVJBm18ggKRwQ9dO6sPu","K0512","0"
"cRTAcEZdCgkFm6TvCGKT","","2025-10-20T06:28:11.119Z","[]","MUNAWAROH","eLh6QEH4U1yPXyxJUerC","K1121","0"
"cWGDIlGhpUTmbhKbsesc","","2025-09-30T15:51:54.107Z","[]","JAYA PLASTIK","KvDkcBJqJzsLvbm3pmuR","K0415","0"
"cWV9l135RtsryHBaQV9w","","2025-10-08T08:50:06.748Z","[]","TOKO ANDI","NbD8s7PxFM7LcFShRs3Q","K1179","0"
"cZ4lVdWP86tQ8Zaw2US2","","2025-11-04T03:39:59.000Z","[]","ILMA JAYA","1pS2Vw8a9fu0UurNB4v7","K1118","0"
"chB8b8AbGjE0mmTpey3W","","2025-10-17T06:52:25.482Z","[]","SUMUK CELL","97dQ3fc5oJLPHPNSZvPe","K0504","0"
"ct0CKQXwOHDBIqP5ctjI","","2025-11-03T08:32:00.000Z","[]","TOKO RIZKY OS","cBXhRkwzErSSQ2yHFz8H","K1502","0"
"ctOZ2aMJlKv2sW8OTQ8O","","2025-10-11T03:45:18.775Z","[]","MBAK IMA","7eLpiuXvWvr11bxaDZWz","K0740","0"
"dQPk6Gcwf8zvMwgtS5iV","","2025-10-25T07:32:05.393Z","[]","ALIYA CELL","B432NajzpIiYQHMjsajM","K0721","0"
"diPd9fWgHcVo15Qjgfb3","","2025-10-27T03:13:15.025Z","[]","TOKO ANUGERAH","IQtU1AxfLTPqglkim04O","K1969","0"
"djRD9HuvWgbwH9RRqfm4","","2025-10-06T07:13:13.417Z","[]","MUSTAQIM","OBIPITnGgdtvp0zkVSIL","K1352","0"
"dvvr3TC9UsBdVJoNiBnG","","2025-10-15T09:00:30.495Z","[]","SUPARNO","usLxLxZs3KRwiDECcgTd","K0390","0"
"e0k2H4d9qAPHEC01i2sx","","2025-11-06T03:28:25.000Z","[]","TOKO RENASYA","Wd4tMZL3Gh5AME7jGCqL","K1512","0"
"e4SfQN2EVqE8igymck25","","2025-10-04T03:44:59.754Z","[]","RIYADLUR QURAN","MBtynOjLtaD7KngRrvOo","K1286","0"
"e7UrOzJ1fsFwQPkOUSaO","","2025-11-03T04:14:51.030Z","[]","RONDHI ARDIYANTO","rZ5BOP8Og7Zb2P9x4xE6","K0936","0"
"eFeRWr0G2XM4q49qDBd1","","2025-10-17T04:30:55.374Z","[]","ENDANG RISTIYOWATI","f2Z73egCvMj4PXs56DKE","K0532","0"
"eM9aZcw1Yktsll8oeD52","","2025-10-08T03:27:33.142Z","[]","MI ASSALAM SINGOROJO","gTE9rpKizzrf2b3XMEkU","K1928","0"
"eNmOf1kTPD6wUXiPb9S7","","2025-10-11T03:29:02.494Z","[]","MBAK IS","Sd6g46vJ9IKhkDW5DXlf","K0485","0"
"eR7SNB0LcPCd4iIG52DN","","2025-11-06T03:45:54.312Z","[]","TOKO HAPSARI","ZwFykP7rgzkf1aJM6g3n","K1936","0"
"eV2ToSUkVOHhT41BhJA6","","2025-10-18T03:52:47.609Z","[]","WAKHIDATUS SHOLEKHAH","kHooCaS0ksQrVzljSVVi","K1923","0"
"eYClmg7LbVhPbh3E8BnD","","2025-11-05T05:02:49.971Z","[]","TOKO ANDI","NbD8s7PxFM7LcFShRs3Q","K1179","0"
"ebTNT2pJSYYWXegrhW55","","2025-11-12T07:37:03.784Z","[]","TOKO MBAK RINI","6pw30ZdwX1mjmVnAvMaL","K1725","0"
"eeetlf0QXvu1QeqngUR9","","2025-10-02T08:11:32.794Z","[]","SAMI JF MART","LjHKUWJDhaxyFOLArIdi","K1298","0"
"ehQKaEy8fEIJSGgfXJyN","","2025-11-10T06:48:42.388Z","[]","MUSTAQIM","OBIPITnGgdtvp0zkVSIL","K1352","0"
"epPRMtHrQOmtAvCli9Or","","2025-10-01T04:36:36.888Z","[]","TOKO BINTANI MART","Hfn7DH6eAWCVrAkmczwl","K1409","0"
"etxKawcyKyHIemtkCZ0B","","2025-10-17T09:46:44.816Z","[]","TRANSIT MART 2","HsBqJ8NfGtWtPy4dtOUp","K1534","0"
"eukO5zrd7fjmcU448IH8","","2025-10-15T04:55:34.513Z","[]","TOKO VIANA","878SE6zfogSZSvQEzaQC","K1911","0"
"fP2Gy376DYzqXQ1yMSe4","","2025-10-13T06:50:53.266Z","[]","AISYA","4m6k3Lx6PkBmmkEOUFc1","K1128","0"
"fSpmV8Q3YylwR9MeDZng","","2025-10-29T05:30:49.000Z","[]","TOKO VIANA","878SE6zfogSZSvQEzaQC","K1911","0"
"fUqwSdV09TSHenFtCsFA","","2025-10-27T07:12:55.383Z","[]","TOKO M ANIQ ALFARUQI","615zUNcqDmWisXG92rkP","K1533","0"
"fZLEEAUoQvVWbaEKqwu3","","2025-09-30T15:54:33.784Z","[]","TOKO SRI ZAETUN","anWcVyyLevHAMDFssCz3","K1815","0"
"faXYPvk3ugpWIxvULeEg","","2025-10-31T07:39:02.000Z","[]","MJ CELL","2zobAduRXbA1IyykFf5n","K0441","0"
"fjYBMeu0roSFE7FsOYd8","","2025-11-07T07:50:36.161Z","[]","SD IT AL ANWAR","aKeHRY72jQ8R7GmJIMNH","K1658","0"
"fkEJftukwQxVuxS9Vw8s","","2025-10-07T09:55:44.504Z","[]","MARYATI","aYAbEMlBicLREQd8m70C","K0378","0"
"fuDUf6jd22FUr0YpZ6bF","","2025-10-22T08:00:17.680Z","[]","TOKO MBAK RINI","6pw30ZdwX1mjmVnAvMaL","K1725","0"
"fvJigzaFiqhvF9JspsCZ","","2025-10-22T02:47:13.628Z","[]","MI ASSALAM SINGOROJO","gTE9rpKizzrf2b3XMEkU","K1928","0"
"gCA87HrPDq0EWEyo8iW0","","2025-10-01T03:01:52.352Z","[]","MI ASSALAM SINGOROJO","gTE9rpKizzrf2b3XMEkU","K1928","0"
"gHixv2lvVUyHCTDwfZQV","","2025-10-16T06:18:07.544Z","[]","Toko Koss Mart","lNRFpK00n4trF3j94v5p","K2014","0"
"gIalyW9YJpvpXZ33d82l","","2025-09-30T15:54:46.623Z","[]","ASMARA CELL","6eCwQnclAdFyzGLDlNMc","K1592","0"
"gK1wOWeWsddwxEQ4xyP7","","2025-10-02T05:16:15.936Z","[]","SUDARTO","W5T0mkGuUhrS8Xv4nxtZ","K0676","0"
"gjtKlXAsQ3ImHUzWGlvd","","2025-11-03T02:36:40.791Z","[]","BU ISTIANAH ( MTS URWATIL WATSQO )","WbtoNXx8lwUgS8s1ojLR","K2066","0"
"gmwwNLOrx3W8f97anVrP","","2025-10-08T07:44:48.423Z","[]","TOKO MBAK RINI","6pw30ZdwX1mjmVnAvMaL","K1725","0"
"h1HQrj8KolkLCocfIPwm","","2025-10-02T04:35:31.964Z","[]","YANI 2","QHP3VKx7Xl66YirpJdsY","K1018","0"
"hQ6xPidZNyVN4RebdGae","","2025-11-01T05:39:53.799Z","[]","NYAH JIT","IXBiyQspfEdWbNBMZp91","K1708","0"
"hWQhkLI36JW6DnOttO0c","","2025-10-03T09:14:11.623Z","[]","MUSYAFAK","jVJBm18ggKRwQ9dO6sPu","K0512","0"
"heOXpjqnZbzfvzHYc8pg","","2025-11-05T03:21:10.759Z","[]","TOKO SHERLY","VktFHlWljj8CqZVnsjtM","K1500","0"
"hem85huDpw5umyyMG4RH","","2025-10-30T17:00:00.000Z","[]","TRANSIT MART 2","HsBqJ8NfGtWtPy4dtOUp","K1534","0"
"hyBfFCoOs23XUOnowXr2","","2025-11-05T03:04:15.452Z","[]","MI ASSALAM SINGOROJO","gTE9rpKizzrf2b3XMEkU","K1928","0"
"i0IwYNJ4PfjXnjWzUdgB","","2025-10-09T08:46:39.460Z","[]","FARIDA ERYANTI","jNgDfhGZ4mVvt8VJrRX7","K2005","0"
"i6k9JOg3uclfyO3oMqH7","","2025-10-04T08:07:39.371Z","[]","ALIYA CELL","B432NajzpIiYQHMjsajM","K0721","0"
"iAzNsvORINLHTjQw5JYJ","","2025-11-10T10:26:28.325Z","[]","TOKO ANUGERAH","IQtU1AxfLTPqglkim04O","K1969","0"
"iK0WEYAzNOZpJqu2Lms5","","2025-10-28T03:13:49.000Z","[]","MBAK YUYUN","xp0ZRBc7iUKQ0VDFMW5Y","K0379","0"
"iVvIiMdDcU2Y6hfKW736","","2025-10-23T03:37:07.871Z","[]","SISWANTO","sSufgeU8YIyZrAOZbEO6","K0526","0"
"iewRg9j6LJGMko5G2oe2","","2025-11-08T07:22:49.000Z","[]","ALIYA CELL","B432NajzpIiYQHMjsajM","K0721","0"
"ifZZRWqgG0HvVL13Fm52","","2025-11-07T06:54:06.824Z","[]","TOKO KOBER","42f4rMSZhOHXH6oYOXMn","K1571","0"
"isS0zWjuC5xZCSbe5vST","","2025-10-21T06:41:15.150Z","[]","MARYATI","aYAbEMlBicLREQd8m70C","K0378","0"
"iu8zQGLw1PTqlo59S7w5","","2025-10-13T09:39:12.045Z","[]","SAMILATUN KHASANAH","Yqbds11ik7n7cnIbAlyj","K1945","0"
"jMS3y1GNOzUrYt7zBz0p","","2025-10-17T08:11:11.352Z","[]","APOTEK PUTRA PRIMA","n16DsU1bfxJ6le0HcELZ","K1993","0"
"jNmIcNW1dgEtejlt7d5Q","","2025-10-03T03:34:24.849Z","[]","SUKATI","7xXpzkyryOEVARIJWA8V","K0467","0"
"jTFAiqqVkLAeijohDZW3","","2025-10-06T10:22:21.151Z","[]","TIGA SAUDARA 2","ahRcxXhTEcb9lxNWNaut","K1149","0"
"jWVt0d7YuuVAx2EWJwFQ","","2025-10-31T05:39:17.000Z","[]","SUMUK CELL","97dQ3fc5oJLPHPNSZvPe","K0504","0"
"jcKUFCnOqtLmvS3J1uD8","","2025-10-21T03:12:52.761Z","[]","MBAK YUYUN","xp0ZRBc7iUKQ0VDFMW5Y","K0379","0"
"jiqxqun8Pgip2sJ3mjhG","","2025-10-02T08:05:14.875Z","[]","TOKO RENASYA","Wd4tMZL3Gh5AME7jGCqL","K1512","0"
"jp8REYBWDzKo79saHxSs","","2025-11-13T09:16:56.663Z","[]","NICE SWALAYAN","aR8hwBYkMccoUYlxzjC7","K2144","0"
"jxS5qHJJyWA1M7M9DdQs","","2025-10-08T05:44:13.075Z","[]","TOKO SHERLY","VktFHlWljj8CqZVnsjtM","K1500","0"
"jzRZrNcHwTyjA39IZA1s","","2025-11-14T04:54:55.654Z","[]","ENDANG RISTIYOWATI","f2Z73egCvMj4PXs56DKE","K0532","0"
"k6KQ1oOT1OdTlW0R99Fa","","2025-10-02T08:39:34.220Z","[]","ALHUSNA MART","i3vRFtdn75Z0P1RiyJus","K0439","0"
"kAf38WG3Yyw9HZ9dIVhW","","2025-11-01T03:52:52.000Z","[]","NUR YONO","rwANC5lfSRpAKV2HzJBj","K1982","0"
"kENpmLZ8AwWMQs1BFkLb","","2025-10-21T03:15:40.842Z","[]","SD 3 BUARAN","ebebnNTVsoHmjsVzpaxp","K1788","0"
"kNz4OhgitzQ972j80YbN","","2025-11-10T04:09:46.549Z","[]","BU ISTIANAH ( MTS URWATIL WATSQO )","WbtoNXx8lwUgS8s1ojLR","K2066","0"
"kS671MjXSbNSDic2RLrh","","2025-11-04T03:10:58.273Z","[]","MBAK YUYUN","xp0ZRBc7iUKQ0VDFMW5Y","K0379","0"
"kZqYuTa8bBY2bBTvNCdO","","2025-10-22T05:55:01.261Z","[]","TOKO WAHYUDI","Un8CXZKfqVE45zerIgis","K1586","0"
"keVIkM47XOzXQOWNZSE5","","2025-10-10T03:34:22.553Z","[]","SUDARTO","W5T0mkGuUhrS8Xv4nxtZ","K0676","0"
"kmQrya6SQ4Bs4zxWMVLM","","2025-11-06T08:25:57.998Z","[]","MADURA BUNDA","9pGAxSxQpP97NFr46tWJ","K2077","0"
"kn3MOQPYHNiq21NYdeU0","","2025-10-10T03:11:29.206Z","[]","WARUNG MADURA AL-AMIN 2","LrDGivjSfm58oJ7eILXz","K1649","0"
"kn4kn9IJLWuOA1HLswFf","","2025-10-10T09:47:27.678Z","[]","MBAK MUNA","TTn9hWhaS5l9V1auHGCk","K1970","0"
"lAgJlMvr2gBEQqI9Bp0x","","2025-10-14T06:31:04.665Z","[]","MARYATI","aYAbEMlBicLREQd8m70C","K0378","0"
"lCmV7HaBfzggyMvUjCZe","","2025-11-13T04:00:07.047Z","[]","SUKATI","7xXpzkyryOEVARIJWA8V","K0467","0"
"lHVQ47bVjOe5J7nr98De","","2025-10-18T05:02:22.540Z","[]","MBAK IMA","7eLpiuXvWvr11bxaDZWz","K0740","0"
"lWhZfTGb0xyuvwfz21lm","","2025-10-16T02:52:10.041Z","[]","SMK ISLAM AL HIKMAH MAYONG","8k5mHDdqhzvAFdnkqWei","K1387","0"
"lp81urrBZFd5JYgfiymw","","2025-10-08T08:18:41.014Z","[]","TOKO INDANAH","X4G4Mm97geyTM8hWkcGe","K1513","0"
"lr8J90WYZBXDItJwKrc0","","2025-10-09T04:55:31.212Z","[]","KANTIN SMA AL HIKMAH","IrbkzdFUGCvAzQv01tks","K0525","0"
"lyKpQ5yEvEyCTMwV5uia","","2025-11-12T08:44:16.337Z","[]","SUPARNO","usLxLxZs3KRwiDECcgTd","K0390","0"
"m5qcXK2yIktFw1lGikQu","","2025-10-07T06:40:51.633Z","[]","ULFA KHASANAH","yBsQQkZjVb4f23z50jbC","K1127","0"
"m677izkcAKKmsHMhK1qM","","2025-10-07T05:36:55.038Z","[]","WIWIK","B8hPBUTijMD2pKkhKEoc","K0424","0"
"mBtxRBMpJAHn7FvmYj5n","","2025-10-04T05:24:53.797Z","[]","SD IT AL ANWAR","aKeHRY72jQ8R7GmJIMNH","K1658","0"
"mEmLahDgfiyVOp7Hpha5","","2025-10-17T03:02:29.624Z","[]","NIKMAT SEMBAKO","ZPG57TQu3HgMHFcjJS94","K1543","0"
"mR68PGCNNlNZsdx9wNEy","","2025-10-07T03:20:08.800Z","[]","ELLA 2 KANTIN MTS BALEKAMBANG","j5OQBnhs4A8lXEY9aNI4","K0391","0"
"mUvD7pbGF6WxPLE42tm1","","2025-10-09T07:00:49.659Z","[]","SUKATI","7xXpzkyryOEVARIJWA8V","K0467","0"
"mYqy0zrqgvJNsRg5gRwa","","2025-10-20T08:22:52.500Z","[]","APOTEK PANCUR","P3S3LmNnq4sCQ7YUieWO","K0352","0"
"mdPAFt5eoFgendlirZ5c","","2025-10-31T07:57:26.823Z","[]","ALMA MART","hHf2x3hxQleMEMp5aLvO","K2002","0"
"mtmEfgh4MJ71Mh5r3qqn","","2025-11-14T10:40:58.713Z","[]","TRANSIT MART 2","HsBqJ8NfGtWtPy4dtOUp","K1534","0"
"mzcu2aeVWgCmmBSWLnJx","","2025-10-03T04:41:11.719Z","[]","WINARNO","9uWRqV8KbynkKmi3nulk","K2021","0"
"n4pJ2fVUzegHakz0l3lJ","","2025-10-03T01:39:52.908Z","[]","ALMA MART","hHf2x3hxQleMEMp5aLvO","K2002","0"
"n8RYa22fybcDLJjy6KD4","","2025-10-04T06:08:47.766Z","[]","SD IT AL HUSNA 2","dFJRnjEcCGZjVJ3vtZTF","K1759","0"
"nAJmjzKnitvqpyLvEhXO","","2025-11-06T08:27:40.901Z","[]","NICE SWALAYAN","aR8hwBYkMccoUYlxzjC7","K2144","0"
"nDnOTO8bax5o9rdIOOB6","","2025-11-11T06:14:23.204Z","[]","RESTU","ZpXCeOmAOnXDVw7mocUq","K0743","0"
"nFejL1UotkDNPaB0QefA","","2025-10-31T07:38:54.775Z","[]","SD IT AL ANWAR","aKeHRY72jQ8R7GmJIMNH","K1658","0"
"nLb4yr4ERliZzFVP1qIY","","2025-11-01T04:08:27.265Z","[]","KOPERASI AL-ALAWY","Al3wNMsqeYtsyijq1Fvh","K1555","0"
"nOXtFt0cnNgpqgeO98HH","","2025-09-30T15:51:17.197Z","[]","LAKUMI SWALAYAN","e68oBFx4bdKYumNQmbTj","K1357","0"
"nOhH2c7mi9hPwZdROPDK","","2025-10-13T07:03:27.747Z","[]","MUSTAQIM","OBIPITnGgdtvp0zkVSIL","K1352","0"
"niFFInzUsQgL0fLvCfej","","2025-10-17T06:56:20.450Z","[]","TOKO KOBER","42f4rMSZhOHXH6oYOXMn","K1571","0"
"nlNZiAWtkifadU5j072a","","2025-10-31T03:18:56.308Z","[]","APOTEK PUTRA PRIMA","n16DsU1bfxJ6le0HcELZ","K1993","0"
"nn1T4G6D9Pm8WVK7nafu","","2025-10-13T17:00:00.000Z","[]","TOKO HALIMAH","xLheMxVZ8I1BWrwmFw48","K1607","0"
"nqh1nb5ptphx8PbS0h9U","","2025-10-13T07:44:13.738Z","[]","TOKO RIZKY OS","cBXhRkwzErSSQ2yHFz8H","K1502","0"
"nsYCck1tfeJeF79Ye9jW","","2025-10-01T07:26:26.772Z","[]","TOKO INDANAH","X4G4Mm97geyTM8hWkcGe","K1513","0"
"nxZfQufVhodSp1HCoQFn","","2025-11-12T05:26:08.806Z","[]","PP  ALHUSNA 2","BvWPE9XFvPFjtvTQTh8G","-","0"
"o1ZBzQT1m57ELFporYNl","","2025-10-25T03:27:32.043Z","[]","RIYADLUL QUR'AN","MBtynOjLtaD7KngRrvOo","K1286","0"
"o2TBR6zGXB1d6K78pMQg","","2025-09-30T15:51:39.745Z","[]","WR MADURA KHUMAIROH 2","Ia1jpq30ooBs6e6ZuLq8","K1912","0"
"oEFElKLflqE65HINZbIL","","2025-09-30T15:46:57.160Z","[]","TOKO LARIS MANIS","YsnM07B6W88r9GApCX92","K2111","0"
"oUDDVrh1Zf9CahWkjwYw","","2025-11-14T07:25:46.424Z","[]","DEWI","prsjnt4eZWb4sKtsXAOd","K0502","0"
"oZiPrfn5JYEWhgib6Hsn","","2025-11-03T08:01:43.993Z","[]","MUSTAQIM","OBIPITnGgdtvp0zkVSIL","K1352","0"
"oigj101LDN3LQjBqi8vO","","2025-10-17T06:56:37.272Z","[]","MJ CELL","2zobAduRXbA1IyykFf5n","K0441","0"
"osS5qD1mIrgDRktH7UfV","","2025-10-21T03:55:18.843Z","[]","SD 1 BUARAN MAYONG","NKsOqczLvbzUQOrPcTvY","K1751","0"
"p0e5lQEOarJjryE9YScz","","2025-10-20T06:59:17.018Z","[]","MUSTAQIM","OBIPITnGgdtvp0zkVSIL","K1352","0"
"p4fn44UsBJD6ksOzLbFf","","2025-10-14T05:41:16.169Z","[]","SIDO MULYO","qBgHRkFD88KqnN8yy52I","K1484","0"
"p6lseOpwYK1gfeLEbMxy","","2025-11-05T09:56:36.610Z","[]","TOKO MBAK RINI","6pw30ZdwX1mjmVnAvMaL","K1725","0"
"pHVzCF99G3S3F7Sh3JPj","","2025-11-05T04:45:37.731Z","[]","SUPARNO","usLxLxZs3KRwiDECcgTd","K0390","0"
"pNUGTIQ9fIZWquCf5sjk","","2025-11-03T09:35:50.000Z","[]","TIGA SAUDARA 2","ahRcxXhTEcb9lxNWNaut","K1149","0"
"q4Ea8EXxl93Pb1iUw0dO","","2025-11-14T06:48:36.989Z","[]","TOKO KOBER","42f4rMSZhOHXH6oYOXMn","K1571","0"
"q6KfxUXG1qieXIEUerKx","","2025-11-04T02:45:32.088Z","[]","TOKO HALIMAH","xLheMxVZ8I1BWrwmFw48","K1607","0"
"qFJ6E22YLEoYe5JNVPOF","","2025-10-17T04:50:30.273Z","[]","STICOM","ewv2xw7GgJtJXR8nPfQw","K0511","0"
"qIYFmnAvjd7jiA24Isyb","","2025-11-08T03:31:36.688Z","[]","WAKHIDATUS SHOLEKHAH","kHooCaS0ksQrVzljSVVi","K1923","0"
"qOdkSMwFkdzTMNhZ7O61","","2025-10-22T03:03:49.343Z","[]","TOKO SAUDARA","tdeA3VNFi7t8G3VWRUm6","K1916","0"
"qY0eJva0DBHHzmgYhzZT","","2025-10-31T06:03:36.236Z","[]","TOKO KOBER","42f4rMSZhOHXH6oYOXMn","K1571","0"
"qgbLRnSJG2RYkjG0tjqA","","2025-11-14T08:28:21.076Z","[]","ALMA MART","hHf2x3hxQleMEMp5aLvO","K2002","0"
"qingfgOLobjgM86A5HmI","","2025-09-30T15:50:23.003Z","[]","TOKO UD TANI H.PARDI & PATMI","IH0j3u6zMVijvCybTcaD","K1454","0"
"qpu9sCv3Z5i6tNu3Ijfk","","2025-11-13T08:00:32.430Z","[]","KANTOR PWI","UwdRliDTCsIK7mN3UplU","K1877","0"
"r8DBywi7ZzKarY8Wer4l","","2025-10-07T05:06:27.080Z","[]","SD 3 BUARAN","ebebnNTVsoHmjsVzpaxp","K1788","0"
"rGD7oPqvbtGNbwWiwfOZ","","2025-10-17T07:42:20.631Z","[]","SD IT AL HUSNA PELEMKEREP","4RrFtYEGtIzcVvzYWaMY","K1656","0"
"rJwJoR5nXi8rTEzIe9f5","","2025-11-03T07:46:01.959Z","[]","MUNAWAROH","eLh6QEH4U1yPXyxJUerC","K1121","0"
"rXXNM557E0pJKy9Mrhn9","","2025-10-22T07:36:34.228Z","[]","TOKO SOCHIBATUL MUNAWAROH","uyiOKpYICdUeSfb42aOn","K1528","0"
"rZ2SFTb17CtdbNh8Alm4","","2025-10-30T04:32:37.402Z","[]","SUKATI","7xXpzkyryOEVARIJWA8V","K0467","0"
"ruw257Ke6DfjTqDTF2RC","","2025-10-13T03:20:16.021Z","[]","TOKO ANUGERAH","IQtU1AxfLTPqglkim04O","K1969","0"
"s1pBom5fbQE4Bh5DP66b","","2025-10-25T03:52:02.280Z","[]","MBAK IS","Sd6g46vJ9IKhkDW5DXlf","K0485","0"
"s1stNnOwim9eC604O00N","","2025-10-09T05:44:32.937Z","[]","SISWANTO","sSufgeU8YIyZrAOZbEO6","K0526","0"
"s6X5RCdsjvXve4vjFkHx","","2025-10-18T05:46:37.755Z","[]","RATU WALI","7l4t8ictEySaPyXnKMDa","K1498","0"
"sEF2TEbuRuoCSwgQMxvQ","","2025-10-29T09:19:22.042Z","[]","TOKO ANDI","NbD8s7PxFM7LcFShRs3Q","K1179","0"
"sFEjIcFHLYVZbRirWEsY","","2025-10-14T04:46:34.512Z","[]","NUR AFIDAH","O8g9w3lNqdo3pRpC2pwY","K1278","0"
"sjDCE6mZWDvTOlav2awC","","2025-11-06T04:20:11.000Z","[]","Toko Koss Mart","lNRFpK00n4trF3j94v5p","K2014","0"
"syLsBAt4adATNOdFiBTC","","2025-11-06T05:15:52.912Z","[]","WARUNG MADURA AL-AMIN 2","LrDGivjSfm58oJ7eILXz","K1649","0"
"t0GeY1KD97ACtneO5C11","","2025-10-04T05:27:47.901Z","[]","MBAK IS","Sd6g46vJ9IKhkDW5DXlf","K0485","0"
"t41kvzcEc1pzjRbgX5oj","","2025-11-05T05:02:44.403Z","[]","BERKAH SAFAR","Bs2oePYU0B48Em6U0NdQ","K1482","0"
"tC2HuBDFi8jhndVfC5S4","","2025-10-31T03:18:49.271Z","[]","SD IT AL HUSNA 2","dFJRnjEcCGZjVJ3vtZTF","K1759","0"
"tegEwtBOL1H1WeUxwmKf","","2025-11-01T03:02:30.276Z","[]","TOKO IBU AMIN","AkprBUTUqD1gZOpeqLQy","K0503","0"
"tlVJaI6TJCaPfYnsPhJa","","2025-11-06T06:57:14.031Z","[]","SISWANTO","sSufgeU8YIyZrAOZbEO6","K0526","0"
"tlpXm2WYVbRkpkSnAWR7","","2025-10-23T08:36:11.692Z","[]","YANI 2","QHP3VKx7Xl66YirpJdsY","K1018","0"
"tsPuBTLZOTAXuu01bfo2","","2025-10-15T08:35:39.202Z","[]","BU ISTIANAH ( MTS URWATIL WATSQO )","WbtoNXx8lwUgS8s1ojLR","K2066","0"
"tsdvmwQVr1oxvEneMAT4","","2025-10-28T03:09:07.479Z","[]","TOKO HALIMAH","xLheMxVZ8I1BWrwmFw48","K1607","0"
"tuWVJeWkxnj0msnQIsF9","","2025-10-23T04:45:11.444Z","[]","SUKATI","7xXpzkyryOEVARIJWA8V","K0467","0"
"tuzDgj8Iga6YekhwQk5Q","","2025-11-05T03:50:46.000Z","[]","MUNTATIAH","bEH9JBG9XfbqU2R8PKNC","K1366","0"
"txvEpoqPXMRxICPZhUgy","","2025-11-03T07:48:27.087Z","[]","MUHKAFI","yUpqWUQuZmgdXeW3bt5N","K1832","0"
"tyddlj7pOTXb9YlStE7t","","2025-10-15T03:58:34.022Z","[]","MI ASSALAM SINGOROJO","gTE9rpKizzrf2b3XMEkU","K1928","0"
"uBUulvoWcqoqv2ymENy1","","2025-11-06T06:00:52.667Z","[]","YANI 2","QHP3VKx7Xl66YirpJdsY","K1018","0"
"uEGl2Ry50MhOk2RvflUc","","2025-10-09T04:16:00.820Z","[]","LINAWATI SMU MUH 2","hWaUvcWJzlPMr3hZZqH7","K1197","0"
"uGCMs6oBYX4mHC8GUjAf","","2025-10-30T07:15:19.670Z","[]","LAKSITA SWALAYAN","pfVW6jSIplI2WXaQvEB7","K2101","0"
